title,genre,subgenre,description,thumbnail,age_rating,cast
말죽거리 잔혹사,영화,"액션, 로맨스, 드라마","1978년 말죽거리의 봄, 현수는 강남의 정문고로 전학온다. 정문고는 선생 폭력 외에도 학생들간 세력다툼으로 악명높은 문제학교. 이소룡 열혈팬이라는 이유로 금새 죽고 못사는 친구가 된 모범생 현수와 학교짱 우식. 하교길 버스안에서 올리비아 핫세를 꼭 닮은 은주를 보고 동시에 반하는 현수와 우식. 하지만 은주는 다정한 현수보다 남자다운 우식에게 빠져든다.",https://image.tmdb.org/t/p/w500/9h0Pos3Ydu1TkO9vtFOs45osdLB.jpg,15세 이상,"권상우, 이정진, 한가인, 이종혁, 박효준"
싸움의 기술,영화,액션,"유망한 고교 태권도 선수였지만 불공정한 심판에게 돌려차기를 날려버리고 운동을 그만둔 '건우'. 덕상고 전학 첫날, 일진들과 싸움에 휘말리게 된 그는 단숨에 일진들을 제압하고 소문의 중심에 서게 된다. 세상만사가 귀찮았던 '건우'는 일진들을 상대하며 학교생활에 흥미를 찾아가고, 결국 학교 짱 복학생 '덕수'를 쓰러뜨리며 학교의 짱이 된다. 하지만 이도 잠시, 대진북고 짱 '상구'가 '덕수'의 뒤를 이어 상납할 것을 요구하자 '건우'는 패기 넘치게 이를 무시하고, 심기가 거슬린 '상구'는 '건우'를 무너뜨리려 하는데...",https://image.tmdb.org/t/p/w500/1kiCPYB29dakWreVba2GbVU6Z6n.jpg,15세 이상,"윤경호, 사우, 류권하, 율찬"
헬로우 고스트,영화,"로맨스, 코미디, 드라마","죽는 게 소원인 외로운 남자 상만(차태현). 어느 날 그에게 귀신이 보이기 시작한다. 거머리처럼 딱 달라붙은 변태귀신, 꼴초귀신, 울보귀신, 초딩귀신. 소원을 들어달라는 귀신과 그들 때문에 죽지도 못하게 된 상만. 결국 그들의 소원을 들어주는 사이, 예상치 못했던 생애 최고의 순간과 마주하게 되는데…",https://image.tmdb.org/t/p/w500/q1BhsAuwL21Ad3fC2HaSRc06JWI.jpg,12세 이상,"차태현, 강예원, 이문수, 고창석, 장영남"
KBS네트워크 기획,보도,보도,"9개 지역총국이 협력하여 공동 제작한 프로그램으로 지역만의 고유한 가치와 특성을 소개하고, 지역의 모든 것을 다루는 다채로운 형식의 지역 순회 제작 다큐멘터리",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20240827_15%2F1724736594380bA5cO_JPEG%2F57_poster_image_1724736594369.jpg,전체 이용가,정보 없음
부탁해요 포코타 이장님,애니,키즈,"한적한 이곳은 작은 시골 마을인 '세잎마을'. 그러나 평화로운 풍경과 다르게, 주민들의 불만과 민원은 끊이질 않는다?! 코코와 펭, 오비스와 함께 포코타 이장님의 우당탕탕 민원 해결 라이프가 시작된다!",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20241107_186%2F1730960659523Slkbh_JPEG%2F57_poster_image_1730960659516.jpg,7세 이상,"포코타, 코코, 팽, 오비스, 아루"
우리 영화 1 정주행,드라마,웹툰_소설 원작,우리 영화 1 정주행 시리즈의 에피소드들을 한 번에 몰아보는 프로그램입니다.,정보 없음,15세 이상,정보 없음
EBS다큐프라임SF자연다큐멘터리 꿀벌 두 여왕 이야기,예능,"교양, 다큐","금전적 부담을 최소화하고 접근성을 크게 높인 양질의 교육 콘텐츠를 제공함으로써 전 국민 평생교육이라는 공공의 과제에 이바지하기 위해 멀티미디어 시대의 요구와 눈높이에 맞춰 과학, 역사, 환경, 자연, 사회를 총망라한 다큐멘터리 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F66%2F18%2F04%2F57_661804_poster_image_1505984224251.jpg,전체 이용가,정보 없음
2025 서울 푸드페스티벌,보도,보도,"2025년 서울에서 열리는 푸드페스티벌의 주요 행사 내용, 현장 분위기, 관련 소식을 전달하는 프로그램입니다.",정보 없음,전체 이용가,정보 없음
일타맘,예능,가족예능,"대한민국 대표 '일타' 강사들의 자녀 교육법을 파헤치는 리얼리티 프로그램. 백지영, 장성규, 김성은이 출연하여 자녀 교육에 대한 솔직한 이야기를 나누고, 교육 정보와 공감대를 형성한다.",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250624_57%2F17507500262863lRaW_JPEG%2Fad428d4fcc16b739cceff2b371fa37ee.jpg,12세 이상,"백지영, 장성규, 김성은"
알짜왕,예능,교양,"시청자들의 궁금증을 해결하고, 유용한 생활 정보를 실험과 검증을 통해 전달하는 프로그램입니다.",https://image.tmdb.org/t/p/w500/mJ6VPHWnFMrFDOhK3oUY9TsBVQH.jpg,전체 이용가,"이상훈, 조향기, 오한진, 차윤환, 채의준"
대결 팽봉팽봉,예능,쿡방_먹방,"실제 식당을 운영 중인 대표 코미디언 이봉원, 팽현숙이 각자의 팀원들과 함께 해외에서 식당 영업 대결을 펼치는 리얼리티 프로그램",https://image.tmdb.org/t/p/w500/nd0X7r6IDrHHDICNaSRHHQrb41e.jpg,12세 이상,"최양락, 이봉원, 팽현숙, 이은지, 유승호"
비긴어게인 오픈마이크,예능,음악예능,"시간이 바래진 동네, 수많은 발걸음이 녹아든 골목 어귀, 거친 노고가 서린 일터 등 우리의 일상 속에 뮤지션들의 음악과 그들의 이야기를 담은 프로그램",https://image.tmdb.org/t/p/w500/n1XdWlcayQM0OouKmUMzqbj3dUJ.jpg,12세 이상,"이수현, 이하이, 제이미, 잔나비, 신용재"
복면가왕 10주년,예능,음악예능,10주년을 맞이하여 더욱 강력해진 무대와 반전 가득한 복면들의 향연!,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20210322_146%2F1616381088217lP2or_JPEG%2F57_2404757_poster_image_1616381088156.jpg,12세 이상,정보 없음
나만이 없는 거리,애니,키즈,"아르바이트로 생계를 유지하며 만화가의 꿈을 이루기 위해 노력하는 사토루. 그에게는 위기의 순간, 사건이 발생되기 전으로 시간을 되돌리는 신비한 능력이 있다. 그러던 어느 날, 예상치 못한 사건으로 위기에 빠진 사토루는 시간을 거슬러 1988년 어린 시절로 돌아가게 된다. 사건의 시작이 첫사랑 ‘카요’의 죽음과 연관되어 있음을 알게 된 사토루는 그녀를 살리기 위해 간절한 계획을 세우는데… 기다려, 내가 널 꼭 구해줄게.",https://image.tmdb.org/t/p/w500/kLVA8vddcyaMhsY8mpQ0MDlvmDZ.jpg,15세 이상,"후지와라 타츠야, 아리무라 카스미, 이시다 유리코, 스기모토 텟타, 오이카와 미츠히로"
잠뜰TV미션클리어,예능,게임,잠뜰TV 크루들이 다양한 미션을 수행하며 시청자들에게 웃음과 재미를 선사하는 프로그램입니다.,https://poc-cf-image.cjenm.com/public/share/contentsmng/kr/프로그램포스터_잠뜰_1675401954063.jpg,전체 이용가,"잠뜰, 각별, 라더, 코아, 수현, 쵸쵸우"
빨간토마토,애니,키즈,인터넷 커뮤니티에 올라오는 괴담을 각색하거나 작가의 상상력을 활용하여 만드는 미스터리 애니메이션,https://image.tmdb.org/t/p/w500/o580OeFT80hVntEEiVGpOvqkSt1.jpg,15세 이상,레드 토마토
흔한남매의 흔한실사판,애니,키즈,게임 세상이 현실이 된다! 인기 게임을 실제 현실로 해보는 흔한남매의 흔한실사판!,"https://image.tving.com/ntgs/contents/CTC/caip/CAIP0900/ko/20250309/1140/P001768787.jpg/dims/resize/F_webp,480",전체 이용가,정보 없음
백앤아Part3,예능,버라이어티,"백앤아의 새로운 시즌, 예측불허의 웃음과 재미를 선사합니다.",정보 없음,12세 이상,정보 없음
요미월드,애니,키즈,요미월드 친구들과 함께 떠나는 신나는 모험!,정보 없음,전체 이용가,정보 없음
버섯도리 패밀리 대작전 4,예능,가족예능,버섯도리 패밀리의 유쾌한 일상을 담은 예능 프로그램입니다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20241002_123%2F1727834827365vcBJT_JPEG%2F57_poster_image_1727834827345.jpg,전체 이용가,정보 없음
슈뻘맨의 무한도전,예능,버라이어티,"도전에 진심인 슈뻘맨이 나타났다?! 게임부터 챌린지까지, 슈뻘맨에게 불가능한 도전은 없다!","https://image.tving.com/ntgs/contents/CTC/caip/CAIP0900/ko/20240908/1526/P001761346.jpg/dims/resize/F_webp,480",12세 이상,"한동욱, 허영식"
야이바,애니,키즈,"진정한 사무라이를 꿈꾸며 정글에서 수행에 힘쓰던 쿠로가네 야이바. 엉뚱한 일로 일본에 와서 아버지 켄주로의 친구 미네의 집에 얹혀살게 된다. 그 집의 딸 사야카는 천방지축 야이바에게 당황하면서도 같이 지내기 시작한다. 그러던 어느 날, 사야카의 학교에 간 야이바는 검도 실력자 오니마루 타케시와 운명적으로 만난다. 그 후 야이바와 오니마루는 충돌을 거듭했고, 힘을 추구하는 두 사람에게 호응하듯 고대의 힘이 깨어난다. '뇌신검'과 '풍신검', 예로부터 천지를 뒤흔들었던 마검이 지금 부활하여 진정한 이야기를 만들어 간다.",https://image.tmdb.org/t/p/w500/6BCL5XOn7ZiOgVPBgt7pd7J6sZG.jpg,12세 이상,"미나미 타카야마, 이와미 마나카"
5인의 결사대,영화,드라마,"이들의 역사는 중세에서 시작된다? 흑사병 이후, 공익을 위해 세계적 사건들에 영향을 미쳐 온 비밀 단체가 있다면? 마이크 마이어스가 독특한 웃음을 전하는 코미디 시리즈 이벤트.",https://image.tmdb.org/t/p/w500/fwY3rtSDMfFnaXfd3vmRpKVUlWg.jpg,19세 이상,"마이크 마이어스, 켄 정, 키건-마이클 키, 데비 마자, 리처드 맥케이브"
가필드 더 무비,영화,"애니메이션, 코미디, 모험","세상귀찮 집냥이, 바쁘고 험난한 세상에 던져졌다! 집사 ‘존’과 반려견 ‘오디’를 기르며 평화로운 나날을 보내던 집냥이 ‘가필드’. 어느 날, 험악한 길냥이 무리에게 납치당해 냉혹한 거리로 던져진다. 돌봐주는 집사가 없는 집 밖 세상은 너무나도 정신없게 돌아가고 길에서 우연히 다시 만난 아빠 길냥이 ‘빅’은 오히려 ‘가필드’를 위기에 빠지게 하는데… 험난한 세상, 살아남아야 한다!",https://image.tmdb.org/t/p/w500/57g3pHYi3p0JNVO1LkcyYbeMDBf.jpg,전체 이용가,"크리스 프랫, 사무엘 L. 잭슨, 한나 와딩햄, 빙 래임스, 니콜라스 홀트"
킹덤4 대장군의 귀환,영화,"액션, 스릴러","때는 춘추전국시대, 천하대장군을 꿈꾸는 소년 ‘신’과 그가 이끄는 비신대는 조나라와의 전투에서 열세 끝에 승리하지만 그 기쁨도 잠시 자신을 무신이라 칭하는 조나라의 총대장 ‘방난’의 등장으로 치명상을 입고 위기에 처한다. 한편, 이 전황을 지켜보던 진나라의 총대장이자 전설의 대장군 ‘왕기’는 조나라의 계책을 눈치채고 9년 전부터 이어져온 악연 ‘방난’과의 숙명의 대결을 준비하는데… 결전의 날이 다가왔다! 잊을 수 없는 전쟁이 시작된다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241105_249%2F1730788366767QNSgq_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,15세 이상,"야마자기 켄토, 오오사와 타카오, 요시자와 료, 하시모토 칸나, 오구리 슌"
드라마 연구소,예능,토크쇼,드라마 연구소,정보 없음,15세 이상,정보 없음
장애 인식 개선 프로젝트 희망노트,예능,교양,"장애에 대한 올바른 인식을 심어주고, 장애인과 비장애인이 함께 살아가는 사회를 만들기 위한 프로젝트. 다양한 에피소드를 통해 장애에 대한 이해를 높이고, 희망과 공감대를 형성한다.",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20240521_56%2F1716256599298PIeec_JPEG%2F57_poster_image_1716256599277.jpg,전체 이용가,정보 없음
아메리칸 멜트다운,영화,드라마,"직장에서 휴직을 권고받고 돌아온 올리비아의 집에 도둑이 든다. 비싼 월세를 감당할 수 없는 처지가 되면서 집은 애물단지로 전락하고 경찰과 건물 관리인, 전 남자 친구는 도움이 되기는커녕 염장만 지른다. 답답한 마음에 나간 해변에서 만난 자유로운 영혼 마리. 올리비아는 마리의 위험한 매력에 빠져 모험을 시작하는데...",https://image.tmdb.org/t/p/w500/zJj9R1tZn1dAhqt8pNoIPsxCYyc.jpg,15세 이상,"재키 폰 프라이징, 숀 보일란, 니콜레트 스위니, 클레이튼 패리스, 크리스토퍼 마이클 왓슨"
왓치맨,영화,"액션, SF, 미스터리","국가의 승인 없는 히어로들의 활동을 금지하는 법이 제정된 후 대부분의 히어로들이 은퇴를 선언하지만 신분을 감춘 채 왓치맨으로서의 활동을 비공식적으로 계속해오던 히어로 로어셰크. 어느 날 과거 함께 활약했던 동료 코미디언이 살해당하는 사건이 발생하자 로어셰크는 살인사건 이면에 감춰진 진실을 파헤치기 시작하고, 과거 왓치맨의 역할을 해오던 히어로들을 없애려는 거대한 음모가 있음을 깨닫게 된다. 로어셰크는 한때 동료였던 이들과 다시 접촉하기 시작한다. 그리고 마침내 히어로 모두의 과거와 얽혀있는, 모두를 파멸로 몰아갈 수 있는 거대한 음모의 실체를 목격하게 되는데...",https://image.tmdb.org/t/p/w500/q556984DC9fMvkFymTv7GEBPms2.jpg,19세 이상,"잭키 얼헤일리, 제프리 딘모건, 빌리 크루덥, 말린 애커맨, 칼라 구기노"
핸썸,영화,코미디,"얼굴만 보면 100% 조폭! 어느 날 내가 강력반 제일가는 꽃미남이 되었다?! 범죄 소탕 작전 잠입수사가 한창, 착하고 순한 성격과는 달리 얼굴만 보면 조폭이 더 어울리는 정식 경찰 ‘노미남’. 어느 날, 동료 형사의 싸움을 말리다 사고를 당해 수술 후 한달만에 깨어났다. 그런데, 깨어나 처음 본 내 얼굴이 달라졌다?! 조폭 같은 NO미남에서 세계 최고의 미남이 되었다! 나를 보는 남들의 시선도 달라져 보이는 나르시시즘에 빠진 ‘노미남’. 얼굴만 믿고 나서는 강력반 제일가는 골치덩이가 되어 결국 변두리 미용실 잠입수사로 밀리게 되는데. …",https://image.tmdb.org/t/p/w500/82yzNXiio94vJs9q3lmGGKft0yP.jpg,12세 이상,"신현준, 박솔미, 윤정섭, 박형섭"
혹성탈출 진화의 시작,영화,"스릴러, 액션, SF, 드라마","아버지의 알츠하이머 치료약 개발을 위해 유인원을 이용, 임상시험에 몰두하는 과학자 윌(제임스 프랭코). 실험에 참가한 한 유인원에게서 어린 시저(앤디 서키스)가 태어나자 연구를 위해 그를 집으로 데려와 가족처럼 함께 지내게 된다. 하지만 시간이 지날수록 시저의 지능은 인간을 능가하게 되고, 어느 날 이웃집 남자와 시비가 붙은 윌의 아버지를 본능적으로 보호하려는 과정에서 인간을 공격한 시저는 결국 유인원 보호시설로 보내진다. 시저는 자신이 인간과 다른 존재라는 것을 서서히 자각하게 되고, 유인원 집단과 그들을 적대시하는 인간과의 전쟁은 피할 수 없게 되는데...",https://image.tmdb.org/t/p/w500/ik3cempRee837ETSXUYCGpDyzN7.jpg,12세 이상,"앤디 서키스, 제임스 프랭코, 프리다 핀토, 존 리스고, 브라이언 콕스"
대무가,영화,"코미디, 드라마",유아독존 신빨 대신 술빨로 버티는 40대 마성의 무당 마성준. 백발백중 1타 무당을 꿈꾸며 역술계를 평정한 30대 스타트업 무당 청담도령. 인생역전 갓생을 노리며 10주 완성 무당학원을 등록한 20대 취준생 무당 신남. 신빨 떨어진 무당들이 용하다 소문난 전설의 대무가 비트로 뭉쳤다! 그리고 그들을 이용해서 50억 원을 손에 넣으려는 이 구역 미친X 익수가 판을 벌리고 대무가 무당즈는 각자 일생일대의 한탕을 위해 비트에 몸을 맡긴 채 프리스타일 굿판 대결을 펼치는데…,https://image.tmdb.org/t/p/w500/l34ut6hDQ39mHVnXUaXtJExXCfx.jpg,15세 이상,"박성웅, 양현민, 류경수, 정경호, 서지유"
